index,body
425,"['چی', 'گویا', 'تاریخ', 'تولید', 'گذشته', '،', 'یم', 'هفته', 'استفاده', 'روکش', 'پوسته', 'پوسته', '.']"
426,"['قیمت', 'بد']"
427,"['چی', 'گویا', 'تاریخ', 'تولید', 'گذشته', '،', 'یم', 'هفته', 'استفاده', 'روکش', 'پوسته', 'پوسته', '.']"
428,"['اگه', 'تبلت', 'داشت#دار', 'حتما', 'کاور']"
429,"['قیمت', 'بد']"
430,"['اگه', 'تبلت', 'داشت#دار', 'حتما', 'کاور']"
431,"['جنس', 'خوبه', 'ممنون', 'دجی', 'کالا']"
432,"['دختر', 'واقعا', 'خوشحال', 'توجه', 'قیمت', 'خوبه']"
433,['قشنگ']
434,"['قشنگ', 'یه', 'ماه', 'رنگ', ':', '(']"
435,[]
436,['قشنگ']
437,"['دختر', 'واقعا', 'خوشحال', 'توجه', 'قیمت', 'خوبه']"
438,"['جنس', 'خوبه', 'ممنون', 'دجی', 'کالا']"
439,[]
440,"['قشنگ', 'یه', 'ماه', 'رنگ', ':', '(']"
441,"['سرعت', 'ارسال', 'دریافت']"
442,"['کیفیت', 'بالا', 'داره', '،', 'دستگاه', 'قدیم', 'نمیتونن', 'باز', 'کنن', '.', 'دوربین', 'دیجیتال', 'عالیه', 'قیمت', 'بالاست', 'ارزش', 'خرید', 'نداره', '.']"
443,"['سرعت', 'ارسال', 'دریافت']"
444,"['کیفیت', 'بالا', 'داره', '،', 'دستگاه', 'قدیم', 'نمیتونن', 'باز', 'کنن', '.', 'دوربین', 'دیجیتال', 'عالیه', 'قیمت', 'بالاست', 'ارزش', 'خرید', 'نداره', '.']"
445,['بد']
446,['بد']
447,['بد']
448,[]
449,[]
450,"['کیف', 'خوبه', 'بازکردنش', 'صفحه', 'تبلت', 'روشن', 'نمیشه']"
451,"['مقاومت', 'چرم', 'زود', 'پوست', 'پوست', 'میشود']"
452,"['۳', 'سال', 'خرید#خر', 'یمقدار', 'لایه', 'جدا', '۳', 'سال', 'طبیعیه']"
453,"['محاسن', 'اینه', 'میشه', 'تکیه', 'تبلت', 'استفاده']"
454,['گرون']
455,"['جنس', 'عالیه']"
456,"['شارژر', 'وصل', 'نمیشه', 'درگاه', 'دوربین', '۱', 'سانتی', 'اون', 'ور', 'تره', '.', 'اصلا', 'مگنتش', 'کار', 'نمیکنه', '،', 'جنس', 'قیمت', 'نمی\u200cارزه', 'چیزه', 'بازاره']"
457,"['جنس', 'عالیه']"
458,"['مقاومت', 'چرم', 'زود', 'پوست', 'پوست', 'میشود']"
459,"['شارژر', 'وصل', 'نمیشه', 'درگاه', 'دوربین', '۱', 'سانتی', 'اون', 'ور', 'تره', '.', 'اصلا', 'مگنتش', 'کار', 'نمیکنه', '،', 'جنس', 'قیمت', 'نمی\u200cارزه', 'چیزه', 'بازاره']"
460,['گرون']
461,"['محاسن', 'اینه', 'میشه', 'تکیه', 'تبلت', 'استفاده']"
462,"['۳', 'سال', 'خرید#خر', 'یمقدار', 'لایه', 'جدا', '۳', 'سال', 'طبیعیه']"
463,"['کیف', 'خوبه', 'بازکردنش', 'صفحه', 'تبلت', 'روشن', 'نمیشه']"
464,"['کیف', 'خوبه', 'بازکردنش', 'صفحه', 'تبلت', 'روشن', 'نمیشه']"
465,"['مقاومت', 'چرم', 'زود', 'پوست', 'پوست', 'میشود']"
466,"['محاسن', 'اینه', 'میشه', 'تکیه', 'تبلت', 'استفاده']"
467,"['مشک', 'کیف', 'ایپد۹', '،', '۷', 'نیو', '۲۰۱۸', 'گرفت#گیر', '.', 'کیف', 'ساده', 'خوش', 'دستیه', '.', 'دکمه', 'پاور', 'صدا', 'براحتی', 'کار', 'میکنن', '،', 'دوربین', 'دقیق', 'سرجاشه', '،', 'درکل', 'سری', 'کیف', 'مناسبیه', '.', 'باخیال', 'راحت', 'خریدار']"
468,"['جنس', 'عالیه']"
469,"['شارژر', 'وصل', 'نمیشه', 'درگاه', 'دوربین', '۱', 'سانتی', 'اون', 'ور', 'تره', '.', 'اصلا', 'مگنتش', 'کار', 'نمیکنه', '،', 'جنس', 'قیمت', 'نمی\u200cارزه', 'چیزه', 'بازاره']"
470,['گرون']
471,"['۳', 'سال', 'خرید#خر', 'یمقدار', 'لایه', 'جدا', '۳', 'سال', 'طبیعیه']"
472,"['آیپد۶گرفتم', 'دید#بین', 'زده', 'پرو', 'تبلت']"
473,"['کاور', 'ipad', 'new', '۹٫۷', '۲۰۱۷', 'خرید#خر', '.', 'دکمه', 'راحت', 'کار', 'میکنن']"
474,['کیفیت']
475,"['مدل', 'تابلت', 'کاور', 'گیر', 'نمیاد', 'مجبور', 'راضی', 'بود#باش']"
476,"['خوبه', '.', 'قشنگه', '.']"
477,"['خوبه', 'کار', 'اندازه']"
478,"['مدل', 'تابلت', 'کاور', 'گیر', 'نمیاد', 'مجبور', 'راضی', 'بود#باش']"
479,"['قیمت', 'ساده', 'معمولی', 'هستش', '.']"
480,"['خوبه', '.', 'قشنگه', '.']"
481,"['مسلما', 'چقدر', 'هزینه', 'بشه', 'همون', 'قدر', 'کیفیت', 'دریافت', 'میشه', '.']"
482,"['خوبه', 'کار', 'اندازه']"
483,"['یه', 'عکس', 'داخل', 'قرارداده', 'معلوم', 'درد', 'نخوریه', '،']"
484,['کیفیت']
485,"['کیفیت', 'بد']"
486,"['قیمت', 'ساده', 'معمولی', 'هستش', '.']"
487,"['توجه', 'قدیم', 'تبلت', 'دیگه', 'کیفی', 'گیر', 'اومد', 'خرید', '…', '.', 'کیف', 'مناسبه', 'منتها', 'قیمت', 'گیر', 'میاد', 'بالاست']"
488,"['بدک', 'قیمت', 'میارزه']"
489,"['توجه', 'قدیم', 'تبلت', 'دیگه', 'کیفی', 'گیر', 'اومد', 'خرید', '…', '.', 'کیف', 'مناسبه', 'منتها', 'قیمت', 'گیر', 'میاد', 'بالاست']"
490,"['بدک', 'قیمت', 'میارزه']"
491,"['توجه', 'قدیم', 'تبلت', 'دیگه', 'کیفی', 'گیر', 'اومد', 'خرید', '…', '.', 'کیف', 'مناسبه', 'منتها', 'قیمت', 'گیر', 'میاد', 'بالاست']"
492,"['جنس', 'منسب', 'تبلت']"
493,"['بدک', 'قیمت', 'میارزه']"
494,"['جنس', 'منسب', 'تبلت']"
495,"['جنس', 'منسب', 'تبلت']"
496,"['تب', 'آ', 'پن', 'خرید#خر', '.', 'یکساله', 'استفاده', '.', 'خوبه', 'معمولیه', '.']"
497,"['کاور', 'کلا', 'اشتباه', 'هستش', 'واسه', 'p', '۲۰۵', 'سایز', 'بزرگتره', 'قلم', 'نداره', 'غالب', 'افتضاح', 'داشتنه', 'لبه', 'سوکت\u200cها', 'مشخصه']"
498,"['نام', 'محصول', 'ذکر', 'تبلت', 'سامسونگ', 'P', '۲۰۵', 'ارسال', 'اصلا', 'تبلت', 'سلفون', 'نوشت#نویس', 'T', '۲۹۵.', 'دلیل', 'تبلت', 'خورد#خور', 'مرجوع', '.', 'کیفیت', 'ساخت', 'متوسط', 'زائده', 'پلاستیک', 'قالب', 'کاور', 'قسمت', 'بریدگی', 'دوربین', 'شارژر', 'غیره', '.', 'نرمی', 'میومد', 'جلوگیری', 'شدت', 'ضربه', '،', 'بد', 'نباشه', '.']"
499,"['کاور', 'کلا', 'اشتباه', 'هستش', 'واسه', 'p', '۲۰۵', 'سایز', 'بزرگتره', 'قلم', 'نداره', 'غالب', 'افتضاح', 'داشتنه', 'لبه', 'سوکت\u200cها', 'مشخصه']"
500,"['نام', 'محصول', 'ذکر', 'تبلت', 'سامسونگ', 'P', '۲۰۵', 'ارسال', 'اصلا', 'تبلت', 'سلفون', 'نوشت#نویس', 'T', '۲۹۵.', 'دلیل', 'تبلت', 'خورد#خور', 'مرجوع', '.', 'کیفیت', 'ساخت', 'متوسط', 'زائده', 'پلاستیک', 'قالب', 'کاور', 'قسمت', 'بریدگی', 'دوربین', 'شارژر', 'غیره', '.', 'نرمی', 'میومد', 'جلوگیری', 'شدت', 'ضربه', '،', 'بد', 'نباشه', '.']"
501,"['تب', 'آ', 'پن', 'خرید#خر', '.', 'یکساله', 'استفاده', '.', 'خوبه', 'معمولیه', '.']"
502,"['تب', 'آ', 'پن', 'خرید#خر', '.', 'یکساله', 'استفاده', '.', 'خوبه', 'معمولیه', '.']"
503,"['نام', 'محصول', 'ذکر', 'تبلت', 'سامسونگ', 'P', '۲۰۵', 'ارسال', 'اصلا', 'تبلت', 'سلفون', 'نوشت#نویس', 'T', '۲۹۵.', 'دلیل', 'تبلت', 'خورد#خور', 'مرجوع', '.', 'کیفیت', 'ساخت', 'متوسط', 'زائده', 'پلاستیک', 'قالب', 'کاور', 'قسمت', 'بریدگی', 'دوربین', 'شارژر', 'غیره', '.', 'نرمی', 'میومد', 'جلوگیری', 'شدت', 'ضربه', '،', 'بد', 'نباشه', '.']"
504,"['کاور', 'کلا', 'اشتباه', 'هستش', 'واسه', 'p', '۲۰۵', 'سایز', 'بزرگتره', 'قلم', 'نداره', 'غالب', 'افتضاح', 'داشتنه', 'لبه', 'سوکت\u200cها', 'مشخصه']"
505,"['سخت', 'افزار', 'قبول', '(', 'برد#بر', 'مدیاتک', 'چیپست', '…', 'گذشت#گذر', 'قیمت', 'چاره', 'تولید', 'رقابت', 'قیمت', 'نداشته', ')', 'منتها', 'ظرفیت', 'باتری', 'یه', 'همچین', 'تبلتی', 'مشخصات', 'روز', 'شارژ', '،', 'تبلت', 'باتری', '۷۰۰۰', 'ارایه', 'میشد', 'قطع', 'یقین', 'پرفروش', 'بازار', 'بالا', 'سامسونگ', 'tab۷', 'قرار', 'گرفت#گیر']"
506,"['پارچه', 'کوچیک']"
507,"['بدرد', 'نمی\u200cخوره', '.']"
508,"['تلویزیون', 'تمیز', 'مدت', 'تمیز', 'شد#شو']"
509,"['دستم', 'پد\u200cهای', 'اسفنج', 'داخل', 'چسب', 'پلمپ', 'قیمت', 'مناسبه', 'تمیز', 'تلویزیون', 'صفحه', 'نمایش', 'گوش']"
510,"['جعبه', 'داخل', 'بسته', 'کیت', 'سوراخ', 'دستمال', 'دستمال', 'عینک', 'جابهجا']"
511,"['جعبه', 'داخل', 'بسته', 'کیت', 'سوراخ', 'دستمال', 'دستمال', 'عینک', 'جابهجا']"
512,"['پارچه', 'کوچیک']"
513,"['پول', 'ک', 'داد#ده', 'خب', 'خوبه']"
514,"['پول', 'ک', 'داد#ده', 'خب', 'خوبه']"
515,"['بد', 'قیمت', 'زیاده']"
516,"['بدرد', 'نمی\u200cخوره', '.']"
517,"['بدرد', 'نمی\u200cخوره', '.']"
518,"['پارچه', 'کوچیک']"
519,"['جعبه', 'داخل', 'بسته', 'کیت', 'سوراخ', 'دستمال', 'دستمال', 'عینک', 'جابهجا']"
520,"['سلام', 'ممنون', 'دیجی', 'کالا', 'کلاس', 'آنلاین', 'پسر', 'خرید#خر', '.']"
521,"['ال', 'دی', 'شکست', 'هفته', 'منتظر', 'خدمات', 'ایجاد']"
522,"['پول', 'ک', 'داد#ده', 'خب', 'خوبه']"
523,"['،', 'ممنون', 'دیجی', 'کالا']"
524,"['جنس', 'کیفیت', 'ساخت', 'معمولی', 'داره', 'قیمت', 'ارزش', 'خرید', 'نداره']"
525,"['خط', 'نگهدارنده', 'تبلت', 'حالت', 'ایستاده', 'نداره', '،', 'صورت', 'عکس', 'همچین', 'داره', '.', 'واقع', 'نمیده', 'بتونید', 'تبلت', 'میز', 'صورت', 'مورب', 'قرار', 'بدید', '.', 'کیفیت', 'عالیه']"
526,"['اندازه', 'کیفیت', 'معمولی', 'قیمت']"
527,['کیفیت']
528,"['خط', 'نگهدارنده', 'تبلت', 'حالت', 'ایستاده', 'نداره', '،', 'صورت', 'عکس', 'همچین', 'داره', '.', 'واقع', 'نمیده', 'بتونید', 'تبلت', 'میز', 'صورت', 'مورب', 'قرار', 'بدید', '.', 'کیفیت', 'عالیه']"
529,"['اندازه', 'کیفیت', 'معمولی', 'قیمت']"
530,"['جنس', 'کیفیت', 'ساخت', 'معمولی', 'داره', 'قیمت', 'ارزش', 'خرید', 'نداره']"
531,['کیفیت']
532,"['پیشنهاد', 'میکنم']"
533,"['۵', '،', '۶', 'ماه', 'کلا', 'خط', 'خط', 'میزدی', 'پاک', 'بشه', 'رد', 'کمرنگ', 'نوشته', '،', 'وقت', 'دیگ', 'کلا', 'پاک', 'نمیکرد', 'جالبه', 'خوبه', 'پیشنهاد', 'میکنم']"
534,"['وقت', 'نوشتن', 'نقاط', 'سبز', 'رنگ', 'میفته', 'تصویر', 'احتمالا', 'ایراد', 'باشه', 'ارزش', 'مرجوع', 'نداره', '،', 'بدنه', 'نازک', 'ضعیفه', '،', 'فونت', 'نوشتن', 'بزرگه', 'زود', 'صفحه', 'میشه', '،', 'راضی', 'بود#باش']"
535,"['وقت', 'نوشتن', 'نقاط', 'سبز', 'رنگ', 'میفته', 'تصویر', 'احتمالا', 'ایراد', 'باشه', 'ارزش', 'مرجوع', 'نداره', '،', 'بدنه', 'نازک', 'ضعیفه', '،', 'فونت', 'نوشتن', 'بزرگه', 'زود', 'صفحه', 'میشه', '،', 'راضی', 'بود#باش']"
536,"['۵', '،', '۶', 'ماه', 'کلا', 'خط', 'خط', 'میزدی', 'پاک', 'بشه', 'رد', 'کمرنگ', 'نوشته', '،', 'وقت', 'دیگ', 'کلا', 'پاک', 'نمیکرد', 'جالبه', 'خوبه', 'پیشنهاد', 'میکنم']"
537,"['پیشنهاد', 'میکنم']"
538,"['پیشنهاد', 'میکنم']"
539,"['۵', '،', '۶', 'ماه', 'کلا', 'خط', 'خط', 'میزدی', 'پاک', 'بشه', 'رد', 'کمرنگ', 'نوشته', '،', 'وقت', 'دیگ', 'کلا', 'پاک', 'نمیکرد', 'جالبه', 'خوبه', 'پیشنهاد', 'میکنم']"
540,"['وقت', 'نوشتن', 'نقاط', 'سبز', 'رنگ', 'میفته', 'تصویر', 'احتمالا', 'ایراد', 'باشه', 'ارزش', 'مرجوع', 'نداره', '،', 'بدنه', 'نازک', 'ضعیفه', '،', 'فونت', 'نوشتن', 'بزرگه', 'زود', 'صفحه', 'میشه', '،', 'راضی', 'بود#باش']"
541,"['ایپد', 'ایر۲', '،', 'مرجوع']"
542,"['مدل\u200cها', 'دیگه', 'نمیشه']"
543,"['اصلا', 'هوشمند', 'خودتون', 'آیپد', 'بصورت', 'دست', 'حالت', 'rest', 'قرار', 'بدید']"
544,"['جنس', 'تبلت', 'پسر', 'مرجوع', '.', 'تبلت', 'Air', '۲', 'به', 'خورد#خور', '.', '!']"
545,"['جنس', 'ضعیف', 'اون', 'میکردم']"
546,"['جنس', 'ضعیف', 'اون', 'میکردم']"
547,"['مدل\u200cها', 'دیگه', 'نمیشه']"
548,"['ایپد', 'ایر۲', '،', 'مرجوع']"
549,"['جنس', 'تبلت', 'پسر', 'مرجوع', '.', 'تبلت', 'Air', '۲', 'به', 'خورد#خور', '.', '!']"
550,"['ایپد', 'خرید#خر', 'ومرجوع']"
551,"['کالا', 'سایز', 'عرضه', 'میشه', 'نام', 'برد#بر', ',', 'مثلا', 'ایپد', 'ایر', '۲/۳/۴/', 'صورت', 'ابعاد', 'باهم', 'هستنند', '.', 'ایپد', 'ایر', '۳', 'میخواهم', '.', 'لطفا', 'دقت', 'مجبور', 'برگ', 'شد#شو']"
552,"['اصلا', 'هوشمند', 'خودتون', 'آیپد', 'بصورت', 'دست', 'حالت', 'rest', 'قرار', 'بدید']"
553,"['عمر', 'کار', 'دستگاه', 'مناسبه']"
554,"['جنس', 'بد', '.', 'اندازه', 'آیپد', '.', 'بدلیل', 'دیر', '.', 'نتونستم', 'مرجوع', '.', 'بلااستفاده', 'مونده', '.']"
555,"['خوبه', 'یکم', 'جنس', 'ساختار', 'ضعیفه', 'کلا', 'قاب', 'خوبیه']"
556,"['قیمت', 'داره', 'بدک']"
557,['خوبه']
558,"['قیمت', 'کیف', 'معمولی']"
559,"['قیمت', 'داره', 'بدک']"
560,"['آی\u200cپد', 'نسل', 'هشتم', 'خریدمهمه', 'دکمه', 'سر', 'جاشون', 'هستن', 'مشکل']"
561,['خوبه']
562,"['آی\u200cپد', 'نسل', 'هشتم', 'خریدمهمه', 'دکمه', 'سر', 'جاشون', 'هستن', 'مشکل']"
563,"['کیفیت', 'نسبتا', 'داره']"
564,"['کیفیت', 'داره', 'ظاهر', 'زود', 'خراب', 'میشه', 'خودتون', 'مراقبت']"
565,"['قیمت', 'کیف', 'معمولی']"
566,"['کیفیت', 'داره', 'ظاهر', 'زود', 'خراب', 'میشه', 'خودتون', 'مراقبت']"
567,['ارزش']
568,"['کیفیت', 'قبولی', 'داره', 'از', 'راضیم']"
569,"['شرایط', 'محدودیت', 'موجود', 'کیف', 'کاورهای', 'اصل', '،', 'گزینه', 'موجود', '،', 'کیس', 'قیمت', 'انتخاب', 'مناسب', '#هست', '.', 'تکمیل', 'موارد', 'اشاره', 'می\u200cگم', '،', 'مشهود', 'نقطه', 'ضعف', 'اینه', 'استندش', 'مخصوصا', 'حالت', 'ایستاده', 'دستگاه', '،', 'سختی', 'جذب', 'آهنربا', 'میشه', 'بعد', 'حرکت', 'ضربه', 'کوچیکی', 'وا', 'میشه', 'دستگاه', 'میوفته', '.', 'ظاهر', 'شیک', 'محافظت', 'نسبی', 'دستگاه', 'تامین', 'میکنه', '.']"
570,"['جنس', 'کیف', 'دوست', 'داشت#دار']"
571,"['درسته', 'اصل', 'واقعا', 'محکم', 'خوبه', 'دکمه', 'پاور', 'یخورده', 'درست', 'قالب', 'شد#شو', '،', 'آیپد', 'گذاشت#گذار', 'تو', 'رسما', 'دکمه', 'پاور', 'کار', 'نمیکرد', 'من', 'بیرون', 'آورد#آور', 'دکمه', 'پاور', 'ناخن', 'فشار', 'داد#ده', 'یخورده', 'دیگه', 'اوکی']"
572,"['عالیه', 'زیبایی', 'کیفیت']"
573,"['درسته', 'اصل', 'واقعا', 'محکم', 'خوبه', 'دکمه', 'پاور', 'یخورده', 'درست', 'قالب', 'شد#شو', '،', 'آیپد', 'گذاشت#گذار', 'تو', 'رسما', 'دکمه', 'پاور', 'کار', 'نمیکرد', 'من', 'بیرون', 'آورد#آور', 'دکمه', 'پاور', 'ناخن', 'فشار', 'داد#ده', 'یخورده', 'دیگه', 'اوکی']"
574,"['ی', 'مدل', 'موجوده', 'تنوع', 'لوازم', 'محدوده', 'کشور']"
575,"['کیفیت', 'ونامرغوب', 'بنظرم', 'ازمواد', 'بازیافتی', 'درست', 'یه', 'لایه', 'چرم', 'مصنوع', 'بیکیفیتم', 'کشیدن', '.', 'درهیچ', 'شرایط', 'ارزش', 'خریدندارد']"
576,"['بنظرم', 'قیمت', 'خوبه']"
577,"['بنظرم', 'قیمت', 'خوبه']"
578,"['قیمت', 'خوبه']"
579,"['کار', 'اندازه']"
580,"['راضی', 'ام']"
581,"['قیمت', 'خوبه']"
582,"['کار', 'اندازه']"
583,"['تخفیف', 'خوبه', 'ال', 'دی']"
584,['نیس']
585,"['مایع', '#هست', 'دستمال', 'نازک', '#هست', 'کیفیت', 'نداره']"
586,"['درکل', 'خوبه', 'گرون']"
587,['راضیم']
588,[]
589,['راضیم']
590,"['توصیه', 'میکنم', 'قیمت', '#هست']"
591,"['ظاهر', 'زیبایی', 'داره', 'جنس', 'ظریفه']"
592,"['توصیه', 'میکنم', 'قیمت', '#هست']"
593,"['ظاهر', 'زیبایی', 'داره', 'جنس', 'ظریفه']"
594,['راضیم']
595,"['جنس', 'داره']"
596,"['معمولیه', 'نظر']"
597,[]
598,"['جنس', 'داره']"
599,"['جنس', 'داره']"
600,"['فیت', 'دستگاه', '#هست', 'ظاهر', 'داره', 'منتهی', 'ایراد', 'اینه', 'خواست#خواه', 'پایه', 'از', 'استفاده', 'اون', 'حالت', 'نمی\u200cایسته', 'اصطلاحا', 'ولو', 'میشه']"
601,"['درکل', 'خوبه', 'گرون']"
602,"['درکل', 'خوبه', 'گرون']"
603,"['معمولیه', 'نظر']"
604,"['معمولیه', 'نظر']"
605,"['ظاهر', 'زیبایی', 'داره', 'جنس', 'ظریفه']"
606,[]
607,"['توصیه', 'میکنم', 'قیمت', '#هست']"
608,"['راضی', 'بود#باش', 'قیمت']"
609,"['راضی', 'بود#باش', 'قیمت']"
610,"['راضی', 'بود#باش', 'قیمت']"
611,"['میتونم', 'بگم', 'خراب', 'خراب', 'خراب', '…']"
612,"['رم', 'دیجی', 'خرید#خر', '.', 'امروز', 'کار', '،', 'راضیم', '.', 'گارانتیش', 'معتبره', '.']"
613,"['کارت', 'حافظه', 'قیمت', 'بازار', 'مناسب', 'بودوکیفیت', '.']"
614,"['قیمت', 'بالاست']"
615,"['-', 'قیمت', 'بد', '-', 'قیمت', '-', 'تاثیر', 'وای-فای']"
616,"['قیمت', 'بالاست']"
617,"['رنگ', 'عکس', 'فرق', 'دختر', 'خوش', 'نیومد', 'توجه', 'قیمت', 'نمی\u200cارزید', 'پس', 'داد#ده']"
618,"['-', 'قیمت', 'بد', '-', 'قیمت', '-', 'تاثیر', 'وای-فای']"
619,['بد']
620,"['،', 'راضیم']"
621,"['خرید#خر', '.', 'راضی']"
622,['بد']
623,['بد']
624,"['،', 'راضیم']"
625,"['،', 'راضیم']"
626,"['خرید#خر', '.', 'راضی']"
627,"['خرید#خر', '.', 'راضی']"
628,['دقیق']
629,"['مارک', 'راضی', 'بود#باش']"
630,"['قیمت', 'مناسب', 'داخل', 'بازار']"
631,"['مارک', 'راضی', 'بود#باش']"
632,"['سرعت', 'پردازش', 'داره', 'گرفت#گیر']"
633,"['سرعت', 'پردازش', 'داره', 'گرفت#گیر']"
634,"['تازه', 'خرید#خر', 'محصول', '،', 'بسته', 'کیفیت', 'داره', '.', 'امیدوار', 'عملکرد', 'باشه', '.']"
635,"['اندازه', 'نصب', 'آسان', 'قیمت', 'کیفیت', 'قبول', 'میباشد', 'پیشنهاد']"
636,"['ظرهرا', 'میاد']"
637,"['خوبه', 'انگشت', 'شدت', 'میمونه', 'آزار', 'دهنده', 'هستش']"
638,"['واقعا', 'کیفیت', 'بازار', 'ارزان', '.']"
639,"['ظرهرا', 'میاد']"
640,"['ارزش', 'خرید', '.']"
641,"['خوبه', 'انگشت', 'شدت', 'میمونه', 'آزار', 'دهنده', 'هستش']"
642,"['بسته', 'بند', 'خوبه', 'راحت', 'نصب', 'مقاومت']"
643,"['واقعا', 'کیفیت', 'بازار', 'ارزان', '.']"
644,"['ارزش', 'خرید', '.']"
645,"['بسته', 'بند', 'خوبه', 'راحت', 'نصب', 'مقاومت']"
646,"['بنظر', 'قیمت', 'هزینه', 'ایپد', 'پرو', 'اپل', 'شک', 'انتخاب', 'بهتریه']"
647,"['بنظر', 'قیمت', 'هزینه', 'ایپد', 'پرو', 'اپل', 'شک', 'انتخاب', 'بهتریه']"
648,"['بنظر', 'قیمت', 'هزینه', 'ایپد', 'پرو', 'اپل', 'شک', 'انتخاب', 'بهتریه']"
649,"['چیز', 'خوبه']"
650,"['دستم', 'ظریف', 'کار', 'سرعت', 'بالا', 'داره', 'واقعا', 'لذت', 'بخشه', 'گارانتیش', 'مادام', 'العمره']"
651,"['چیز', 'خوبه']"
652,"['سال', 'برد#بر', 'ADATA', 'راضی', '#هست', '.', 'مرسی', 'دیجی', 'کالا', 'بخاطر', 'ارسال', 'سریع']"
653,"['سال', 'برد#بر', 'ADATA', 'راضی', '#هست', '.', 'مرسی', 'دیجی', 'کالا', 'بخاطر', 'ارسال', 'سریع']"
654,"['دستم', 'ظریف', 'کار', 'سرعت', 'بالا', 'داره', 'واقعا', 'لذت', 'بخشه', 'گارانتیش', 'مادام', 'العمره']"
655,"['چیز', 'خوبه']"
656,"['واقعا', 'عالیه']"
657,"['سال', 'برد#بر', 'ADATA', 'راضی', '#هست', '.', 'مرسی', 'دیجی', 'کالا', 'بخاطر', 'ارسال', 'سریع']"
658,"['دستم', 'ظریف', 'کار', 'سرعت', 'بالا', 'داره', 'واقعا', 'لذت', 'بخشه', 'گارانتیش', 'مادام', 'العمره']"
659,"['واقعا', 'عالیه']"
660,"['واقعا', 'عالیه']"
661,"['لطفا', 'لوازم', 'جانبی', 'تبلت', 'p_', '۲۰۵', 'موجود', 'جمله', 'محافظ', 'صفحه', 'نمایش', 'تبلت', 'دیجی', 'کالا', '#هست', 'تنوع', 'کالا', 'لوازم', 'جانبی', 'تبلت', '#هست', '.']"
662,"['تبلت', 'خوبیه', 'خرید#خر', 'قیمت', '۲۰', 'تومن', 'الا', 'گرون', 'ارزش', 'خرید', 'افتاده']"
663,"['تبلت', 'خوبیه', 'خرید#خر', 'قیمت', '۲۰', 'تومن', 'الا', 'گرون', 'ارزش', 'خرید', 'افتاده']"
664,"['تبلت', 'خوبیه', 'خرید#خر', 'قیمت', '۲۰', 'تومن', 'الا', 'گرون', 'ارزش', 'خرید', 'افتاده']"
665,"['یه', 'مقدار', 'کوچیک']"
666,"['توجه', 'لوازم', 'چانبی', 'تبلت', 'سامسونگ', 'مدل', 'p', '۲۰۵', 'کمه', 'محافظ', 'صفحه', 'غنیمته', 'امه', 'دوبار', 'محصول', 'خرید', 'دوبار', 'بدلیل', 'محافظت', 'بسته', '،', 'تو', 'شکست#شکن', 'مرجوع']"
667,"['قیمت', 'دیجیکالا']"
668,"['راضی', 'بود#باش']"
669,['ابعاد']
670,"['نظر', 'بد', 'کار', 'اندازه']"
671,"['ماه', '#هست', 'تبلت', 'میباشد', '.']"
672,"['ماه', '#هست', 'تبلت', 'میباشد', '.']"
673,[]
674,"['نظر', 'بد', 'کار', 'اندازه']"
675,"['یه', 'مقدار', 'کوچیک']"
676,"['راضی', 'بود#باش']"
677,"['توجه', 'لوازم', 'چانبی', 'تبلت', 'سامسونگ', 'مدل', 'p', '۲۰۵', 'کمه', 'محافظ', 'صفحه', 'غنیمته', 'امه', 'دوبار', 'محصول', 'خرید', 'دوبار', 'بدلیل', 'محافظت', 'بسته', '،', 'تو', 'شکست#شکن', 'مرجوع']"
678,['ابعاد']
679,"['قیمت', 'دیجیکالا']"
680,"['یه', 'پاره']"
681,"['بود\u200cراضی', 'بود#باش', 'سرمه', 'ایش', 'همون', 'آب', '#هست', 'تیره']"
682,"['توصیه', 'میکنم', 'قیمت', 'خوبه']"
683,"['کادو', 'داد#ده', 'شخص', 'خرید']"
684,"['دیجیکالا', 'میشه', 'چندین', 'گرونتر', 'میدن', 'خمینو']"
685,"['یه', 'کیف', 'معمولی', 'جهت', 'محافظت', 'تبلت']"
686,"['بسیارخوب', 'بودازهمه', 'قلم', 'ودکمه\u200cها', 'بجا', '،', 'کاور', 'دوربین', 'داره', 'کلا', 'راضی', 'بود#باش']"
687,"['قیمت', 'بالاست', 'یخورده']"
688,"['معمولیه', 'کار', 'اندازه']"
689,"['بسیارخوب', 'بودازهمه', 'قلم', 'ودکمه\u200cها', 'بجا', '،', 'کاور', 'دوربین', 'داره', 'کلا', 'راضی', 'بود#باش']"
690,['متوسط']
691,"['یه', 'کیف', 'معمولی', 'جهت', 'محافظت', 'تبلت']"
692,"['یه', 'پاره']"
693,"['توجه', 'قیمت', 'خوبه']"
694,"['قیمت', 'مناسبه', 'توقع', 'زیادیازدی', 'کیفیت', 'داشت#دار']"
695,"['اشتباه', 'خرید#خر', 'باشه']"
696,"['جنس', 'قاب', 'کیفیت', 'چندان', 'ندارن', 'بقیه', 'جهات']"
697,"['توصیه', 'میکنم', 'قیمت', 'خوبه']"
698,"['مدل', 'خرید#خر', 'وراضی', 'ام']"
699,"['مدل', 'خرید#خر', 'وراضی', 'ام']"
700,"['تبلت', 'دختر', 'گرفت#گیر', 'الان', 'وقته', 'استفاده', 'می\u200cکنه', 'راضی', '-', 'خوبه']"
701,"['معمولیه', '.', 'قیمت', 'بالاست']"
