index,body
377,"['قلم', 'شکل', 'قلم', 's', '۲۱', 'ultra', '#هست', 'قلم', 'اصل', '.', 'قلم', 'اصل', 'میزان', 'فشار', 'لمس', 'حساسه', '،', 'عدد', 'سری', 'اضافه', 'داره', 'وسیله', 'تعویض', 'سری', '.', 'قلم', 'کیفیت', 'اصلا', 'نداره']"
378,"['حجم', 'عالی', 'داره', 'قیمت', 'صرفه\u200cست']"
379,"['حجم', 'عالی', 'داره', 'قیمت', 'صرفه\u200cست']"
380,"['سلام', 'اسپری', 'تی', 'گرفت#گیر', 'استفاده', 'صفحه', 'تی', 'لک', '.', 'اسپری', 'کثیف', 'س', 'ن', 'تمیز', '،', 'لااقل', 'تی', 'اینطور', '.']"
381,"['توصیه', 'میکنم', 'خرید']"
382,"['توصیه', 'میکنم', 'خرید']"
383,"['استفاده', 'چرب', 'میشه', 'ناراضی', 'بود#باش']"
384,"['کلا', 'آب']"
385,"['سلام', 'اسپری', 'تی', 'گرفت#گیر', 'استفاده', 'صفحه', 'تی', 'لک', '.', 'اسپری', 'کثیف', 'س', 'ن', 'تمیز', '،', 'لااقل', 'تی', 'اینطور', '.']"
386,"['استفاده', 'چرب', 'میشه', 'ناراضی', 'بود#باش']"
387,"['محلول', 'اب', 'میمونه', 'واقعا', '،', 'دستمال', 'پرز', 'میده']"
388,"['محلول', 'اب', 'میمونه', 'واقعا', '،', 'دستمال', 'پرز', 'میده']"
389,"['کلا', 'آب']"
390,"['خرید#خر', 'خرید#خر', 'کیفیت', 'نامناسب', 'اونم', 'کمه', 'کیفیت']"
391,"['ممنون', 'دیجی', 'کالا']"
392,"['ممنون', 'دیجی', 'کالا']"
393,"['خرید#خر', 'خرید#خر', 'کیفیت', 'نامناسب', 'اونم', 'کمه', 'کیفیت']"
394,['#هست']
395,"['کیفیت', 'قیمت', 'مناسب']"
396,['درجه']
397,"['دختر', 'دوست', 'داره']"
398,"['خوبه', 'راضی', 'ام']"
399,['#هست']
400,['درجه']
401,"['دختر', 'دوست', 'داره']"
402,"['خوبه', 'راضی', 'ام']"
403,"['کیفیت', 'قیمت', 'مناسب']"
404,"['جهان', 'اینو', 'میدن', 'میلیون', 'چهارصد', 'میلیون', 'گرونتر', 'میدید']"
405,"['آره', 'بد']"
406,"['کارت', 'حافظه', 'انداخت#انداز', 'تلفن', 'پوشه', 'مختلف', 'مرجوع', 'مجدد', 'پلمب', 'ارسال', '.', 'فرمت', 'کنین', 'نشه', 'قبلا', 'استفاده']"
407,"['کلمه', 'افتضاح']"
408,"['خوبه', 'تبلت', 'پسر', 'توکاور', 'ژله', 'ایش', 'قرار', 'ومحافظتش', 'ازبدنه', 'تبلت', 'عالیه']"
409,"['۱۰', 'اینچ', 'سفارش', 'داد#ده', 'برایم', '۸', 'اینچ', 'ارسال', 'راحت', 'توانست#توان', 'آنرا', 'مرجوع', '.', 'نظر', 'نوشته', 'ناواضح', 'تشخیص', '#هست', '.', 'کلا', 'وسیله', 'مصرف', 'کاغذ', 'کار', 'دم', 'دست', 'مرتفع', '.', 'اینجوری', 'بگم', '۱۰', 'اینچ', 'خرید#خر', 'راضی', 'بود#باش', '.']"
410,"['اندازه', 'صفحه', 'محصول', 'مشخصات', 'ده', 'اینچ', 'نوشته', 'صورت', '۸', 'اینچ', 'ارسال', 'میشه', '.', 'اصلاح', 'نمیکنن']"
411,"['سلام', 'زمان', 'کنون', 'ایران', '،', 'خرید', 'دستگاه', 'فیدیبوک', 'میتونه', 'باشه', 'خدمات', 'دستگاه', 'کیندل', 'میتونه', 'سایت', 'فیدیبو', 'متصل', 'خرید', 'کتاب', 'الکترونیک', 'انجام', 'داد#ده', '.', 'قیمت', 'نصف', 'هستش', 'کیفیت', 'رقابت', 'کیندل', '#هست', '.']"
412,"['گذشت#گذر', 'زمان', 'اون', 'استایل', 'قوانش', 'دست', 'می\u200cده', 'مخصوصا', 'لک', 'انگشت', 'می\u200cمونه', '،', 'خلاصه', 'کاور', 'دستگاه', '۴۰', 'میلیون', '،', 'کیفیت', 'نمی\u200cرسه']"
413,"['مدت', 'هنگ', 'اصلا', 'روشن', 'شد#شو', '،', 'کیفیت', 'اندازه', 'پول', 'میدین']"
414,"['آمازون', 'کیندل', '۳۲', 'گیگ', 'سفارش', 'داد#ده', 'جعبه', 'برچسب', 'زده', '۸گیگ', '۳۲', 'گیگ', 'فرستاده', '.', 'مرجوع']"
415,"['اگه', 'قیمت', 'نصف', 'قیمت', 'حتما', 'باخت#باز', 'خرید', 'میکردم', 'بدرد', 'میخوره', 'چشم', 'اذیت', 'نمیکنه']"
416,"['لمس', 'واقعا', 'افتضاحه', 'صفحه', 'میزنی', 'سیاه', 'میشه', 'صفحه', 'سفید', 'لمس', 'کار', 'میکنه']"
417,"['گران', 'فروشی']"
418,"['اون', '۳', 'ماه', 'اکانت', 'unlimit', 'میدادن']"
419,"['آمازون', 'کیندل', '۳۲', 'گیگ', 'سفارش', 'داد#ده', 'جعبه', 'برچسب', 'زده', '۸گیگ', '۳۲', 'گیگ', 'فرستاده', '.', 'مرجوع']"
420,"['گران', 'فروشی']"
421,"['لمس', 'واقعا', 'افتضاحه', 'صفحه', 'میزنی', 'سیاه', 'میشه', 'صفحه', 'سفید', 'لمس', 'کار', 'میکنه']"
422,"['مدت', 'هنگ', 'اصلا', 'روشن', 'شد#شو', '،', 'کیفیت', 'اندازه', 'پول', 'میدین']"
423,"['اگه', 'قیمت', 'نصف', 'قیمت', 'حتما', 'باخت#باز', 'خرید', 'میکردم', 'بدرد', 'میخوره', 'چشم', 'اذیت', 'نمیکنه']"
424,"['سلام', 'خوب', '،', 'تبلت']"
425,"['اون', '۳', 'ماه', 'اکانت', 'unlimit', 'میدادن']"
426,"['حالت', 'افق', 'نمیشه', '،', 'سرعت', '،', 'تصاویر', 'رنگ', 'سیاه', 'سفید', 'نشان', 'میده', '،', 'خستگی', 'چشم', 'فرق', 'موبایل', 'نداره', '،', 'قدرت', 'سرچ', 'کتاب', 'ضعیف']"
427,"['سلام', 'خوب', '،', 'تبلت']"
428,"['حالت', 'افق', 'نمیشه', '،', 'سرعت', '،', 'تصاویر', 'رنگ', 'سیاه', 'سفید', 'نشان', 'میده', '،', 'خستگی', 'چشم', 'فرق', 'موبایل', 'نداره', '،', 'قدرت', 'سرچ', 'کتاب', 'ضعیف']"
429,"['کیفیت', 'خوبه']"
430,[]
431,"['کیفیت', 'بالا']"
432,"['کیفیت', 'محصول', '.', 'چیزیه', 'سفارش', 'داد#ده', '.']"
433,"['تقریبا', 'همونى', 'توقع', 'داشت#دار', 'رنگ', 'کیفیت', 'راضیم']"
434,"['گول', 'عکس', 'خورد#خور', 'دوستان', 'عزیز', '،', 'یه', 'لایه', 'مقوا', 'برداشتن', 'یه', 'روکش', 'کیفیت', 'انداختن', 'دور', 'دوختن', 'نمیکنم', 'عمر', 'مفید', '۶', 'ماه', 'باشه']"
435,"['کالا', 'موردنظر', 'بسته', 'بند', 'نامناسب', 'شکست#شکن']"
436,"['باکیفیت', 'قیمت']"
437,"['ظرافت', 'کیفیت', 'ساخت', 'پایینه']"
438,['کیفیته']
439,"['خرید#خر', 'کلا', 'چسب', '۱٫', '۲.۳', 'چسبوندن', '۲', 'استفاده', 'میشکنه']"
440,"['ایراد', 'نداشتن', 'تنظیم', 'ارتفاع', '#هست']"
441,"['عالیه', 'قیمت', 'زیاده', 'یکم']"
442,['کیفیت']
443,"['s۶', 'تبلت', 'سامسونگ', 'خرید#خر', '،', 'alt', 'shift', 'زبان', 'فارس', 'میشه', 'کیبورد', 'معمولی', '،', 'راضی', '#هست']"
444,"['s۶', 'تبلت', 'سامسونگ', 'خرید#خر', '،', 'alt', 'shift', 'زبان', 'فارس', 'میشه', 'کیبورد', 'معمولی', '،', 'راضی', '#هست']"
445,"['خوبه', 'حس', 'داره', 'فارس', 'مجبور', 'نرم', 'افزار', 'جدا', 'نصب']"
446,"['خوبه', 'حس', 'داره', 'فارس', 'مجبور', 'نرم', 'افزار', 'جدا', 'نصب']"
447,"['قشنگه', '.', '.', 'دوست', 'داشت#دار', 'کیفیت', 'خوبه']"
448,"['سومه', 'میگیرمش']"
449,"['کیفیت', 'کاور', 'توجه', 'قیمت', 'زیبا', 'عکس', 'دید#بین', '.', 'اگرچه', 'ساخت', 'چین', 'زیبا', 'ظریف', 'طراح', 'ایتالیایی', '#هست', 'نکته', 'جعبه', 'ذکر', '.', 'جعبه', 'کاور', 'زیبا', 'محکم', 'میتوان', 'عنوان', 'جامدادی', 'استفاده', '.', 'توجه', 'نظرات', 'کاربر', 'کاور', 'خرید#خر', 'راضی', '#هست', '.', 'دی', 'جی', 'کالا', 'فروشنده', 'محترم', 'سپاسگزار', '.']"
450,"['کیفیت', 'ساخت', 'بسته', 'واقعا', 'شیک', 'قیمت']"
451,"['بسته', 'جالب', 'نداره', 'حس', 'فیک', 'لول', 'پایین', 'همون', 'منتقل', 'میکنه', '،', 'بسته', 'نوشته', 'ساخت', 'کره', 'کارت', 'ساخت', 'تایوان', 'درج', '.', 'سیستم', 'انداخت#انداز', 'حجم', 'ظرفیت', '۲۶۸', 'گیگ', 'نمایش', 'میده', '۱۲', 'گیگ', '!', 'اصلا', 'اطمینان', 'ب', 'کیفیت', 'داشت#دار', 'سرعت', 'انتقال', 'فعلا', 'تست', 'گیگ', 'بک', 'داد#ده', '.', 'دیجیکالا', 'همچین', 'محصولات', 'عبارت', 'اصل', 'درج', 'صدرصد', 'برد#بر', 'معتبر', 'اصل', 'زده', 'قیمت', 'نسبتا']"
452,"['خرید#خر', 'یه', 'مدا', 'اومدم', 'استفاده', 'روز', 'کار', 'هم', 'ارور', 'میداد', 'پارتیشن', 'بندب', 'کرد#کن', 'پارتیشن', 'فرمت', 'کرد#کن', '.', 'اصلا', 'گوش', 'گارانتی', 'نداره']"
453,"['رم', 'حجم', 'برند\u200cهای', 'کیفیت', 'واصل', 'استفاده', '.']"
454,['کیفیت']
455,"['مشکل', 'داره', '،', 'جلد', 'رو', 'می\u200cگردونی', '،', 'صفحه', 'خاموش', 'می\u200cشه', 'دکمه', 'روشن', 'نمی\u200cشه', '.']"
456,"['افتضاح', 'اصلا', 'سیلیکون', 'پلاستیک', 'نیم', 'سانت', 'وضعشه', 'آدم', 'اطمینان', 'میکنه', 'سفارش', 'اینترنت', 'میده', 'متاسفم', '.', 'پسر', 'ناراحت']"
457,"['جنس', 'صدمه', 'دیده']"
458,['ممنون']
459,"['خشکه', '،', 'بخصوص', 'دکمه', 'کنار']"
460,"['درکل', 'واسه', 'استفاده', 'کوتاه', 'خوبه']"
461,"['تنوع', 'ارایه', 'کالا', 'برندهای', 'معتبر']"
462,"['بدرد', 'نخوره', 'واقعا', 'شبیه', 'عکس', 'هاش', 'دکمه', 'هاش']"
463,"['ممنون', 'دی', 'جی', 'کالا']"
464,"['توجه', 'قیمت', 'نمی\u200cارزه']"
465,"['خراب', 'اصلا', 'خرید#خر', '.', 'داد#ده', '.', 'اصلا', 'خالیه', 'آنقدر', 'سبکه', '.', 'دیگه', 'اصل', 'کلا', 'کالا', 'پلاستیک', 'انگار', '.', 'کار', 'ینکرد', 'الک', 'وقتمو', 'طلف', '.', 'فیلمشو', 'میزارم', 'خودتون', 'ببینید']"
466,"['جنس', 'بدنه', 'کیفیت', 'کار', 'صفحه', 'نمایش', 'ضعیف']"
467,"['اصلا', 'کار', 'نمیکنه', 'کالا', 'خراب', 'فرستاده']"
468,['تبلت\u200cها']
469,"['پیشنهاد', 'میکنم']"
470,"['خدا', 'کنه', 'پاره', 'نشه']"
471,"['سلام', 'جلد', 'کلاسوری', 'رنگ', 'صورت', 'خواست#خواه', 'سفید', 'آورد#آور']"
472,"['واسه', 'تب', 'لت', 'یخورده', 'کوچیک', 'مرجوع']"
473,"['اصلا', 'کیفیت', 'نداره', 'خرید#خر', 'مجوعی', 'داشت#دار', 'والا', 'حتما', 'مرجوع', 'میکردم']"
474,"['بک', 'کاورفرستادن']"
475,"['واسه', 'تب', 'لت', 'یخورده', 'کوچیک', 'مرجوع']"
476,"['اصلا', 'کیفیت', 'نداره', 'خرید#خر', 'مجوعی', 'داشت#دار', 'والا', 'حتما', 'مرجوع', 'میکردم']"
477,"['بک', 'کاورفرستادن']"
478,"['کیفیت', '،', 'گشاد', '،', 'اصلا', 'درد', 'نمیخوره']"
479,"['کیفیت', 'مقاوم', '،', 'قسمت', 'یکم']"
480,"['ظاهرا', 'جنس', 'خوبه', 'مطابقت', 'اسپیکر', 'اجزا', 'تبلت', 'داره', '.', 'نمیدونم', 'دیجی', 'کالا', 'تو', 'مشخصات', '،', 'مغناطیس', 'نبودن', 'کیف', 'نمیکنه', '.']"
481,"['جنس', 'داره', 'تبلت', 'محافظت', 'میکنه']"
482,"['کیفیت', 'خوبه', 'شیک', 'خوش', 'ساخته']"
483,"['یکم', 'قیمت', 'بالاس', 'کیف', 'کلاسوری', '#هست', 'دیگه', 'کلا', 'تبلت', 'بازار', '،', 'خوبه']"
484,"['کیفیت', 'مقاوم', '،', 'قسمت', 'یکم']"
485,"['خوبه', 'گران', '#هست']"
486,"['ظاهرا', 'جنس', 'خوبه', 'مطابقت', 'اسپیکر', 'اجزا', 'تبلت', 'داره', '.', 'نمیدونم', 'دیجی', 'کالا', 'تو', 'مشخصات', '،', 'مغناطیس', 'نبودن', 'کیف', 'نمیکنه', '.']"
487,"['کیفیت', 'خوبه', 'شیک', 'خوش', 'ساخته']"
488,"['جنس', 'داره', 'تبلت', 'محافظت', 'میکنه']"
489,"['یکم', 'قیمت', 'بالاس', 'کیف', 'کلاسوری', '#هست', 'دیگه', 'کلا', 'تبلت', 'بازار', '،', 'خوبه']"
490,"['خوبه', 'گران', '#هست']"
491,"['اصلا', 'راز', 'بود#باش', 'کیفیت']"
492,"['قاب', 'دربرگیرنده', 'رنگ', 'سفارش', 'تضاد', 'داره', 'کار', 'رنگ', '#هست', 'زیبا', 'حالت', 'ظرافت', 'دلیل', 'نداره']"
493,"['کارا', 'قیمت']"
494,"['دوست', 'نوشته', 'اندازه', 'تایید', 'میکنم', '.', 'اصلا', 'اندازه', 's۷fe', '.', 'نمیره', 'اسپیکر', 'پوشیده', 'میشه']"
495,"['کاور', 'خوبیه', 's۷', 'plus', '.', 'زور', 'تبلت', 'میتونین', 'تو', 'بدین', 'باخت#باز', 'جا', 'قسمت', 'ژله', 'ایش', 'قرار', 'نمیگیره', '.', 'مگنت', 'نکته', 'مثبت', 'داره', 'نکته', 'منفی', '.', 'محافظت', 'مگنت', 'مفیده', 'قسمت', 'خاص', 'تبلت', '،', 'اختلال', 'عملکرد', 'قلم', 'مشاهده', 'میشه', '.']"
496,"['باسلام', '.', 'مدل', 'طوری', 'ساخته', 'فاصله', 'کاور', 'دکمه', 'صدا', 'بیشتره', 'نمیشه', 'راحت', 'تبلت', 'کار', '.']"
497,"['باسلام', '.', 'مدل', 'طوری', 'ساخته', 'فاصله', 'کاور', 'دکمه', 'صدا', 'بیشتره', 'نمیشه', 'راحت', 'تبلت', 'کار', '.']"
498,"['سبک', 'ضعیف', 'حساس', 'نظر', 'مراقبت', 'میخواد', 'بلا', 'سر', 'نیاد']"
499,"['سبک', 'ضعیف', 'حساس', 'نظر', 'مراقبت', 'میخواد', 'بلا', 'سر', 'نیاد']"
500,"['بخدا', '۱۰', 'هزار', 'نمی\u200cارزه', 'خرید#خر']"
501,"['ای', 'کاش', 'یکم', 'سفارش', 'هادقت', 'کنن', 'اندازه', 'تبلت', 'دقت', 'نکردین', 'مجبور', 'برگ', 'زد#زن']"
502,"['کیف', 'پایین']"
503,"['خیلی', 'خوشک']"
504,"['خیل', 'قاب', 'خشکیه', 'بزور', 'جا', 'انداخت#انداز', '،', 'یجوری', '#هست', 'بندازیش', 'دیگه', 'نمیتونی', 'در', 'بیاری', 'پشت', 'خط', 'خشه', '،', 'قرمزشو', 'خرید#خر', 'قرمز', 'خوش', 'رنگ']"
505,"['خیل', 'قاب', 'خشکیه', 'بزور', 'جا', 'انداخت#انداز', '،', 'یجوری', '#هست', 'بندازیش', 'دیگه', 'نمیتونی', 'در', 'بیاری', 'پشت', 'خط', 'خشه', '،', 'قرمزشو', 'خرید#خر', 'قرمز', 'خوش', 'رنگ']"
506,"['کیف', 'پایین']"
507,"['خو', 'نیومد', 'عودت', 'داد#ده']"
508,"['ای', 'کاش', 'یکم', 'سفارش', 'هادقت', 'کنن', 'اندازه', 'تبلت', 'دقت', 'نکردین', 'مجبور', 'برگ', 'زد#زن']"
509,"['مرتب', 'اصلا']"
510,"['مرتب', 'اصلا']"
511,"['نیس', 'یه', 'تیکه', 'پلاستیکه', 'کیفیت', 'نداره']"
512,"['بخدا', '۱۰', 'هزار', 'نمی\u200cارزه', 'خرید#خر']"
513,"['نیس', 'یه', 'تیکه', 'پلاستیکه', 'کیفیت', 'نداره']"
514,"['خو', 'نیومد', 'عودت', 'داد#ده']"
515,"['خیلی', 'خوشک']"
516,"['قیمت', 'کالا', 'دی', 'جی', 'کالا', 'جا', 'دیگه', 'سایت', 'فروشنده', 'داخل', 'مشخصات', 'نوشته', 'گارانتی', 'مادام', 'العمر', 'صورتیکه', 'بسته', 'کارتن', 'کارت', 'حافظه', 'نوشت#نویس', 'فکرکنم', 'گارانتیش', 'الکیه']"
517,"['کالا', 'پرشین', 'نوین', 'برتر', 'قیمت', '۴۶۰', 'خرید#خر', '.', 'موقع', 'کالا', 'کلا', 'خراب', 'کار', 'کرد#کن', '.', 'دیجیکالا', 'عودت', 'کالا', 'پذیرفت#پذیر', '.', 'گارانتی', 'ماهان', 'رایانه', 'ایران', 'گستر', 'همینطور', 'پذیرفت#پذیر', '.', 'اشتباه', 'مرا', 'مرتکب', 'شد#شو', 'کالا', 'حضور', '.', 'عکس', 'گذاشت#گذار']"
518,"['کالا', 'پرشین', 'نوین', 'برتر', 'قیمت', '۴۶۰', 'خرید#خر', '.', 'موقع', 'کالا', 'کلا', 'خراب', 'کار', 'کرد#کن', '.', 'دیجیکالا', 'عودت', 'کالا', 'پذیرفت#پذیر', '.', 'گارانتی', 'ماهان', 'رایانه', 'ایران', 'گستر', 'همینطور', 'پذیرفت#پذیر', '.', 'اشتباه', 'مرا', 'مرتکب', 'شد#شو', 'کالا', 'حضور', '.', 'عکس', 'گذاشت#گذار']"
519,"['قیمت', 'کالا', 'دی', 'جی', 'کالا', 'جا', 'دیگه', 'سایت', 'فروشنده', 'داخل', 'مشخصات', 'نوشته', 'گارانتی', 'مادام', 'العمر', 'صورتیکه', 'بسته', 'کارتن', 'کارت', 'حافظه', 'نوشت#نویس', 'فکرکنم', 'گارانتیش', 'الکیه']"
520,"['خرید#خر', '.', 'طلق', 'فرستاد#فرست', '.', 'یک', '.', 'دوم', 'مرجوع', '.', 'لطفا', 'ارسال', 'دقت']"
521,"['خرید#خر', '.', 'طلق', 'فرستاد#فرست', '.', 'یک', '.', 'دوم', 'مرجوع', '.', 'لطفا', 'ارسال', 'دقت']"
522,"['گلسه', '.', 'محافظ', 'صفحه', 'هاست', 'منقرض', '.', 'اشتباه', 'خرید#خر', '.', 'دیگه', 'اینا', 'استفاده', 'نمیکنه', '.']"
523,"['گلسه', '.', 'محافظ', 'صفحه', 'هاست', 'منقرض', '.', 'اشتباه', 'خرید#خر', '.', 'دیگه', 'اینا', 'استفاده', 'نمیکنه', '.']"
524,"['خرید#خر', 'راضی', '#هست', 'ممنون', '.']"
525,"['خرید#خر', 'راضی', '#هست', 'ممنون', '.']"
526,"['خرید#خر', 'راضی', '#هست', 'ممنون', '.']"
527,"['بجا', 'مارک', 'راک', 'بسته', 'برد#بر', 'بسوس', 'بدست', 'بنده', '،', 'نصب', 'حساسیت', 'تاچ', 'نمایشر', 'محصوصی', 'کاهش', '.']"
528,"['پیشنهاد', 'میکنم', 'خرید', 'انجام', 'داد#ده']"
529,"['گلس', 'افتضاحه', 'اعصابتونو', 'خورد#خور', 'میکنه', 'بس', 'تاچ', 'صفحه', 'ضعیف', 'میکنه', '،', 'خرید#خر', 'پشیمون', 'میشید', 'اگه', 'تاچ', 'استفاده', 'میکنید', 'رفت#رو', 'سیستم', 'حساسیت', 'تاچ', 'اخر', 'برد#بر', 'بس', 'گلس', 'ضخیم', '#هست', 'انگار', 'انگار']"
530,"['تاچو', 'ضعیف', 'اصلا', 'پیشنهاد', 'نمیشه']"
531,"['همونطور', 'دوستان', '،', 'کیفیت', 'تاچ', 'پایین', 'میاره', 'حد', 'مجبور', 'باز', 'کرد#کن', '.', 'خرید#خر', 'محافظ']"
532,"['محصول', 'ارسال', 'بسته', 'داخل', 'پاک', 'نامه', 'تحویل', '،', 'گلس', 'برچسب', 'tpu', 'هستش', '،', 'دیجیکالا', 'متاسفم', 'کنترل', 'نداره', 'مدتیه', 'جنس', 'کیفیت', 'تحویل', 'میده']"
533,"['واقعا', 'متاسفم', '،', 'اصلا', 'کالا', 'ارسال', '.', 'اصلا', 'گلس', 'یه', 'محافظ', 'پلاستیک', 'یه', 'پاک', 'گذاشته', '.', 'بنده', 'مرجوع', '!!']"
534,"['بد', 'نکنه']"
535,"['بد', 'نکنه']"
536,"['واقعا', 'متاسفم', '،', 'اصلا', 'کالا', 'ارسال', '.', 'اصلا', 'گلس', 'یه', 'محافظ', 'پلاستیک', 'یه', 'پاک', 'گذاشته', '.', 'بنده', 'مرجوع', '!!']"
537,"['کیفیت', 'نصب', 'متوجه', 'شد#شو', 'فیت', 'دستگاه', 'تاچ', 'دستگاهو', 'کلا', 'تعطیل', 'یه', 'حالت', 'روغن', 'داره', 'کیفیت', 'صفحه', 'پایین', 'میاره', 'اصلا', 'پیشنهاد', 'نمیشه']"
538,"['بجا', 'مارک', 'راک', 'بسته', 'برد#بر', 'بسوس', 'بدست', 'بنده', '،', 'نصب', 'حساسیت', 'تاچ', 'نمایشر', 'محصوصی', 'کاهش', '.']"
539,"['شکسته', 'دستم', 'احتمالا', 'کیفیت', 'نداشته']"
540,"['آشغاله', 'گرونه', 'مم', 'مرجوع']"
541,"['بدستم', 'شکست#شکن', 'جنس', 'فعلا', 'شکسته', 'مرجوع', 'احترام', 'پذیرفت#پذیر']"
542,"['همونطور', 'دوستان', '،', 'کیفیت', 'تاچ', 'پایین', 'میاره', 'حد', 'مجبور', 'باز', 'کرد#کن', '.', 'خرید#خر', 'محافظ']"
543,"['گلس', 'تو', 'یه', 'کیف', 'کلاسوری', 'محکم', 'شکیل', 'گذاشت#گذار', '.', 'راحت', 'مشکل', 'نصب', '.', '.']"
544,"['شیشه', 'نوشته', '،', 'طلق', 'هستش', '😡😡😡😡😡']"
545,"['آشغاله', 'گرونه', 'مم', 'مرجوع']"
546,"['کالا', 'شکسته', 'دستم', '،', 'بسته', 'میکرده', 'نهایت', 'دقت', 'کالا', 'ارسال']"
547,"['پیشنهاد', 'میکنم', 'خرید', 'انجام', 'داد#ده']"
548,"['تاچو', 'ضعیف', 'اصلا', 'پیشنهاد', 'نمیشه']"
549,"['محصول', 'ارسال', 'بسته', 'داخل', 'پاک', 'نامه', 'تحویل', '،', 'گلس', 'برچسب', 'tpu', 'هستش', '،', 'دیجیکالا', 'متاسفم', 'کنترل', 'نداره', 'مدتیه', 'جنس', 'کیفیت', 'تحویل', 'میده']"
550,"['بدستم', 'شکست#شکن', 'جنس', 'فعلا', 'شکسته', 'مرجوع', 'احترام', 'پذیرفت#پذیر']"
551,"['شکسته', 'آوردن', 'فعلا', 'پنجاه', 'هزار', 'تومان', 'ضرر', 'زدن', 'سفارش', 'داد#ده', 'یه', 'برد#بر', 'دیگه', 'دوبار', 'هزینه', 'ارسال', 'پرداخت', 'یه', 'برد#بر', 'دیگه', 'فرستادن']"
552,"['شکسته', 'آوردن', 'فعلا', 'پنجاه', 'هزار', 'تومان', 'ضرر', 'زدن', 'سفارش', 'داد#ده', 'یه', 'برد#بر', 'دیگه', 'دوبار', 'هزینه', 'ارسال', 'پرداخت', 'یه', 'برد#بر', 'دیگه', 'فرستادن']"
553,"['گلس', 'افتضاحه', 'اعصابتونو', 'خورد#خور', 'میکنه', 'بس', 'تاچ', 'صفحه', 'ضعیف', 'میکنه', '،', 'خرید#خر', 'پشیمون', 'میشید', 'اگه', 'تاچ', 'استفاده', 'میکنید', 'رفت#رو', 'سیستم', 'حساسیت', 'تاچ', 'اخر', 'برد#بر', 'بس', 'گلس', 'ضخیم', '#هست', 'انگار', 'انگار']"
554,"['گلس', 'تو', 'یه', 'کیف', 'کلاسوری', 'محکم', 'شکیل', 'گذاشت#گذار', '.', 'راحت', 'مشکل', 'نصب', '.', '.']"
555,"['شکسته', 'دستم', 'احتمالا', 'کیفیت', 'نداشته']"
556,"['شیشه', 'نوشته', '،', 'طلق', 'هستش', '😡😡😡😡😡']"
557,"['کالا', 'شکسته', 'دستم', '،', 'بسته', 'میکرده', 'نهایت', 'دقت', 'کالا', 'ارسال']"
558,"['کیفیت', 'نصب', 'متوجه', 'شد#شو', 'فیت', 'دستگاه', 'تاچ', 'دستگاهو', 'کلا', 'تعطیل', 'یه', 'حالت', 'روغن', 'داره', 'کیفیت', 'صفحه', 'پایین', 'میاره', 'اصلا', 'پیشنهاد', 'نمیشه']"
559,"['بسته', 'یه', 'لکه', 'کاور', 'شد#شو', 'ذوق', 'میزنه', 'اینجور', 'کالا', 'حتما', 'حضور', 'خرید', '.']"
560,"['زمان', 'انتظار']"
561,"['کیفتش', 'بد', 'اصلا', 'انتظار', 'داشت#دار']"
562,"['کیفتش', 'بد', 'اصلا', 'انتظار', 'داشت#دار']"
563,"['کیفیت', 'قیمت', 'خوبه']"
564,"['کیفیت', '.']"
565,"['کیفیت', '.']"
566,"['کیفیت', 'قیمت', 'خوبه']"
567,"['زمان', 'انتظار']"
568,"['بسته', 'یه', 'لکه', 'کاور', 'شد#شو', 'ذوق', 'میزنه', 'اینجور', 'کالا', 'حتما', 'حضور', 'خرید', '.']"
569,"['خرید#خر', 'پیج', 'گیم', 'پرشین', 'بخرین', 'گیم', 'کرتید', 'کارت', 'روس', 'هکی', 'تهیه', 'گیم', 'استفاده', 'گیم', 'میپره', 'گیم', 'پس', 'احتمال', 'پریدن', 'داره', 'ریسک', 'کرد#کن', 'گیم', 'بلند', 'خرید#خر', '۱ماه', '۳', 'ماه', 'خرید#خر']"
570,"['خرید#خر', 'پیج', 'گیم', 'پرشین', 'بخرین', 'گیم', 'کرتید', 'کارت', 'روس', 'هکی', 'تهیه', 'گیم', 'استفاده', 'گیم', 'میپره', 'گیم', 'پس', 'احتمال', 'پریدن', 'داره', 'ریسک', 'کرد#کن', 'گیم', 'بلند', 'خرید#خر', '۱ماه', '۳', 'ماه', 'خرید#خر']"
571,"['خرید#خر', 'پیج', 'گیم', 'پرشین', 'بخرین', 'گیم', 'کرتید', 'کارت', 'روس', 'هکی', 'تهیه', 'گیم', 'استفاده', 'گیم', 'میپره', 'گیم', 'پس', 'احتمال', 'پریدن', 'داره', 'ریسک', 'کرد#کن', 'گیم', 'بلند', 'خرید#خر', '۱ماه', '۳', 'ماه', 'خرید#خر']"
572,"['گیم', 'خرید#خر', 'گیم', 'داد#ده', 'دست', 'مقازه', 'برام', 'فعال', 'گیم', 'ماهه', 'به']"
573,"['تجربه', 'خرید', 'را', 'گیم', 'داشت#دار', '،', 'اکانت', 'نفر', 'میفروشه', '.']"
574,"['اون', 'کاغذ', 'ارسال', 'پرداخت', 'کد', '۲۵', 'رقم', 'گیفت', 'کارت', 'حساب', 'کاربر', 'ارسال', 'بشه', 'دیگه', 'صبر', 'یه', 'هفته', 'گیم', 'دستمون', 'برسه']"
575,"['تجربه', 'خرید', 'را', 'گیم', 'داشت#دار', '،', 'اکانت', 'نفر', 'میفروشه', '.']"
